Time	a	Adopter Fraction[eu,p1]	Adopter Fraction[eu,p2]	Adopter Fraction[sp,p1]	Adopter Fraction[sp,p2]	Adopters[eu,p1]	Adopters[eu,p2]	Adopters[sp,p1]	Adopters[sp,p2]	Adoption Fraction[eu,p1]	Adoption Fraction[eu,p2]	Adoption Fraction[sp,p1]	Adoption Fraction[sp,p2]	Adoption from Advertising[eu,p1]	Adoption from Advertising[eu,p2]	Adoption from Advertising[sp,p1]	Adoption from Advertising[sp,p2]	Adoption from Word of Mouth[eu,p1]	Adoption from Word of Mouth[eu,p2]	Adoption from Word of Mouth[sp,p1]	Adoption from Word of Mouth[sp,p2]	Adoption Rate[eu,p1]	Adoption Rate[eu,p2]	Adoption Rate[sp,p1]	Adoption Rate[sp,p2]	af ref	alpha	beta	c	Combined adopter fraction[eu]	Combined adopter fraction[sp]	Competitive Effort[p1]	Competitive Effort[p2]	Cumulative Adopters[eu,p1]	Cumulative Adopters[eu,p2]	Data per User[p1]	Data per User[p2]	Data Rate from Switchers[p1]	Data Rate from Switchers[p2]	Data REF	Discard Fraction[eu,p1]	Discard Fraction[eu,p2]	Discard Fraction[sp,p1]	Discard Fraction[sp,p2]	Discard Rate[eu,p1]	Discard Rate[eu,p2]	Discard Rate[sp,p1]	Discard Rate[sp,p2]	Expenses[p1]	Expenses[p2]	F0	FINAL TIME	gamma	gamma'	Indicated Switchers[eu,p1,p1]	Indicated Switchers[eu,p1,p2]	Indicated Switchers[eu,p2,p1]	Indicated Switchers[eu,p2,p2]	Indicated Switchers[sp,p1,p1]	Indicated Switchers[sp,p1,p2]	Indicated Switchers[sp,p2,p1]	Indicated Switchers[sp,p2,p2]	Initial Adopters	INITIAL TIME	M ref	MS Gap[eu,p1]	MS Gap[eu,p2]	N	p ref	Potential Adopters[eu]	Potential Adopters[sp]	Q0	qe	Quality[p1]	Quality[p2]	ra	re	Ref Data per User	Resource Accumulation[p1]	Resource Accumulation[p2]	Resource Depletion[p1,dres]	Resource Depletion[p1,fres]	Resource Depletion[p2,dres]	Resource Depletion[p2,fres]	Resources[p1,dres]	Resources[p1,fres]	Resources[p2,dres]	Resources[p2,fres]	SAVEPER	SWITCH DISCARDS	Switch Fraction[eu,p1,p1]	Switch Fraction[eu,p1,p2]	Switch Fraction[eu,p2,p1]	Switch Fraction[eu,p2,p2]	Switch Fraction[sp,p1,p1]	Switch Fraction[sp,p1,p2]	Switch Fraction[sp,p2,p1]	Switch Fraction[sp,p2,p2]	SWITCH FULL CE	SWITCH OPEN	SWITCH SP SWITCHERS	SWITCH USER DATA VALUE	Switcher Net Inflow[eu,p1,p1]	Switcher Net Inflow[eu,p1,p2]	Switcher Net Inflow[eu,p2,p1]	Switcher Net Inflow[eu,p2,p2]	Switcher Net Inflow[sp,p1,p1]	Switcher Net Inflow[sp,p1,p2]	Switcher Net Inflow[sp,p2,p1]	Switcher Net Inflow[sp,p2,p2]	Switchers[eu,p1,p1]	Switchers[eu,p1,p2]	Switchers[eu,p2,p1]	Switchers[eu,p2,p2]	Switchers[sp,p1,p1]	Switchers[sp,p1,p2]	Switchers[sp,p2,p1]	Switchers[sp,p2,p2]	Switching Rate[eu,p1]	Switching Rate[eu,p2]	Switching Rate[sp,p1]	Switching Rate[sp,p2]	T	T ref	T0[p1]	T0[p2]	tau	tau'	theta	TIME STEP	V ref	Value to Adopters[eu,p1,p1]	Value to Adopters[eu,p1,p2]	Value to Adopters[eu,p2,p1]	Value to Adopters[eu,p2,p2]	Value to Adopters[sp,p1,p1]	Value to Adopters[sp,p1,p2]	Value to Adopters[sp,p2,p1]	Value to Adopters[sp,p2,p2]	Value to Non Adopters[eu,p1]	Value to Non Adopters[eu,p2]	Value to Non Adopters[sp,p1]	Value to Non Adopters[sp,p2]
1.5		0.00486697	0.00447882	0.00852223	0.00852223	4.86697	4.47882	4.39846	4.12376	0.0609187	0.0491253	0.0427638	0.0325361	4.95327	4.95327	4.95739	4.95739	1.46859	1.08984	0.932461	0.665138	6.42186	6.04311	5.88985	5.62253					0.0093458	0.00852223	1	1	8.06257	7.24991	0.476759	0.452482	0	0	250	0.662963	0.691029	0.859946	0.859946	3.22662	3.095	3.78244	3.54621	108.703	108.417					0	0.214206	0.250565	0	0	0.143109	0.176348	0				-0.197535	-0.197821			990.654	991.478			7.10272	5.72769			0.25	4.86697	4.47882	0	0	0	0	3.8439	108.703	3.28045	108.417	0.0625		0	0.0440122	0.0559445	0	0	0.0325361	0.0427638	0					0	0.036359	-0.036359	0	0	0.0332392	-0.0332392	0	0	0.214206	0.250565	0	0	0.143109	0.176348	0	0.036359	-0.036359	0.0332392	-0.0332392										1.19394	0.331198	0.410708	0.930644	0.277477	0.211113	0.277477	0.211113	0.410708	0.331198	0.277477	0.211113
1.5625		0.00506895	0.00466081	0.00878371	0.00878371	5.06895	4.66081	4.53226	4.25146	0.0648773	0.0525913	0.045972	0.0351395	4.95135	4.95135	4.95608	4.95608	1.6283	1.21367	1.03263	0.740408	6.57965	6.16502	5.98871	5.69649					0.00972976	0.00878371	1	1	8.46621	7.6276	0.489958	0.466776	0	0	250	0.643354	0.671711	0.849948	0.849948	3.26113	3.13072	3.85218	3.61352	102.213	101.921					0	0.236511	0.275344	0	0	0.159261	0.195448	0				-0.197385	-0.197678			990.27	991.216			7.46824	6.05396			0.25	5.06895	4.66081	0	0	0	0	4.14809	102.213	3.56038	101.921	0.0625		0	0.0466587	0.0590764	0	0	0.0351395	0.045972	0					0	0.0388329	-0.0388329	0	0	0.0361868	-0.0361868	0	0	0.236511	0.275344	0	0	0.159261	0.195448	0	0.0388329	-0.0388329	0.0361868	-0.0361868										1.30551	0.357549	0.441076	1.02513	0.30018	0.229448	0.30018	0.229448	0.441076	0.357549	0.30018	0.229448
1.625		0.00527878	0.00484802	0.00904743	0.00904743	5.27878	4.84802	4.66805	4.37938	0.0688608	0.0560926	0.0492695	0.0378124	4.94937	4.94937	4.95476	4.95476	1.7991	1.34592	1.13956	0.820483	6.74847	6.29529	6.09432	5.77525					0.0101268	0.00904743	1	1	8.87987	8.01291	0.502811	0.480684	0	0	250	0.624166	0.6527	0.839788	0.839788	3.29484	3.16431	3.92017	3.67775	96.1415	95.842					0	0.260081	0.301339	0	0	0.17651	0.21577	0				-0.197232	-0.197531			989.873	990.953			7.83075	6.37877			0.25	5.27878	4.84802	0	0	0	0	4.4649	96.1415	3.85168	95.842	0.0625		0	0.0492691	0.062157	0	0	0.0378124	0.0492695	0					0	0.0412583	-0.0412583	0	0	0.0392599	-0.0392599	0	0	0.260081	0.301339	0	0	0.17651	0.21577	0	0.0412583	-0.0412583	0.0392599	-0.0392599										1.4218	0.384615	0.472163	1.12413	0.323816	0.248516	0.323816	0.248516	0.472163	0.384615	0.323816	0.248516
1.6875		0.00549721	0.00504113	0.00931441	0.00931441	5.49721	5.04113	4.80639	4.50802	0.0728658	0.0596245	0.052656	0.0405526	4.94731	4.94731	4.95343	4.95343	1.98169	1.48704	1.25364	0.905546	6.929	6.43435	6.20707	5.85897					0.0105383	0.00931441	1	1	9.30422	8.40637	0.515338	0.49423	0	0	250	0.605425	0.634035	0.829477	0.829477	3.32815	3.19625	3.98679	3.7393	90.4626	90.1548					0	0.284966	0.328594	0	0	0.194912	0.237374	0				-0.197075	-0.197383			989.462	990.686			8.18975	6.7015			0.25	5.49721	5.04113	0	0	0	0	4.79482	90.4626	4.15468	90.1548	0.0625		0	0.0518383	0.0651825	0	0	0.0405526	0.052656	0					0	0.0436277	-0.0436277	0	0	0.0424627	-0.0424627	0	0	0.284966	0.328594	0	0	0.194912	0.237374	0	0.0436277	-0.0436277	0.0424627	-0.0424627										1.54282	0.412384	0.503965	1.22763	0.348411	0.268326	0.348411	0.268326	0.503965	0.412384	0.348411	0.268326
1.75		0.00572499	0.00524079	0.00958566	0.00958566	5.72499	5.24079	4.94781	4.63785	0.0768901	0.0631833	0.0561313	0.0433583	4.94517	4.94517	4.95207	4.95207	2.17684	1.6375	1.37532	0.995807	7.12201	6.58267	6.32739	5.94788					0.0109658	0.00958566	1	1	9.74001	8.80852	0.527555	0.507436	0	0	250	0.587147	0.615744	0.819026	0.819026	3.36141	3.22698	4.05238	3.79852	85.1523	84.8352					0	0.311226	0.35716	0	0	0.214529	0.260328	0				-0.196914	-0.197231			989.034	990.414			8.54484	7.0216			0.25	5.72499	5.24079	0	0	0	0	5.1384	85.1523	4.46975	84.8352	0.0625		0	0.0543627	0.0681501	0	0	0.0433583	0.0561313	0					0	0.0459341	-0.0459341	0	0	0.0457996	-0.0457996	0	0	0.311226	0.35716	0	0	0.214529	0.260328	0	0.0459341	-0.0459341	0.0457996	-0.0457996										1.6686	0.440852	0.536488	1.33567	0.373996	0.288891	0.373996	0.288891	0.536488	0.440852	0.373996	0.288891
1.8125		0.0059629	0.00544765	0.00986218	0.00986218	5.9629	5.44765	5.09286	4.76932	0.0809324	0.0667665	0.0596957	0.046228	4.94295	4.94295	4.95069	4.95069	2.38543	1.79785	1.50512	1.09151	7.32837	6.7408	6.45581	6.0422					0.0114105	0.00986218	1	1	10.188	9.21993	0.539478	0.520319	0	0	250	0.569344	0.597847	0.808443	0.808443	3.39494	3.25686	4.11729	3.85572	80.1881	79.8606					0	0.33893	0.3871	0	0	0.235433	0.284708	0				-0.196749	-0.197077			988.589	990.138			8.89567	7.33863			0.25	5.9629	5.44765	0	0	0	0	5.49621	80.1881	4.7973	79.8606	0.0625		0	0.0568397	0.0710582	0	0	0.046228	0.0596957	0					0	0.0481703	-0.0481703	0	0	0.049275	-0.049275	0	0	0.33893	0.3871	0	0	0.235433	0.284708	0	0.0481703	-0.0481703	0.049275	-0.049275										1.79921	0.470021	0.569745	1.44826	0.400608	0.310229	0.400608	0.310229	0.569745	0.470021	0.400608	0.310229
1.875		0.00621175	0.00566238	0.010145	0.010145	6.21175	5.66238	5.2421	4.90289	0.0849925	0.0703723	0.0633502	0.0491608	4.94063	4.94063	4.94928	4.94928	2.60842	1.96872	1.64359	1.19292	7.54905	6.90935	6.59287	6.1422					0.0118741	0.010145	1	1	10.649	9.64123	0.551119	0.532897	0	0	250	0.552016	0.580356	0.797735	0.797735	3.42898	3.2862	4.1818	3.91121	75.549	75.2098					0	0.368156	0.418485	0	0	0.257706	0.310599	0				-0.19658	-0.196919			988.126	989.855			9.24199	7.65221			0.25	6.21175	5.66238	0	0	0	0	5.86889	75.549	5.13778	75.2098	0.0625		0	0.0592677	0.0739062	0	0	0.0491608	0.0633502	0					0	0.0503289	-0.0503289	0	0	0.0528935	-0.0528935	0	0	0.368156	0.418485	0	0	0.257706	0.310599	0	0.0503289	-0.0503289	0.0528935	-0.0528935										1.93473	0.499901	0.603758	1.56548	0.428288	0.332359	0.428288	0.332359	0.603758	0.499901	0.428288	0.332359
1.9375		0.0064724	0.00588568	0.0104351	0.0104351	6.4724	5.88568	5.39609	5.03902	0.0890709	0.074	0.0670959	0.052156	4.93821	4.93821	4.94782	4.94782	2.84689	2.15079	1.79139	1.30036	7.7851	7.089	6.73921	6.24819					0.0123581	0.0104351	1	1	11.124	10.0731	0.562488	0.545184	0	0	250	0.535161	0.563278	0.786908	0.786908	3.46378	3.31527	4.24623	3.96525	71.2154	70.8631					0	0.398996	0.451399	0	0	0.281439	0.338098	0				-0.196405	-0.196758			987.642	989.565			9.58361	7.96205			0.25	6.4724	5.88568	0	0	0	0	6.25712	71.2154	5.49168	70.8631	0.0625		0	0.0616458	0.0766943	0	0	0.052156	0.0670959	0					0	0.052402	-0.052402	0	0	0.0566593	-0.0566593	0	0	0.398996	0.451399	0	0	0.281439	0.338098	0	0.052402	-0.052402	0.0566593	-0.0566593										2.07527	0.530511	0.638555	1.68742	0.457084	0.355307	0.457084	0.355307	0.638555	0.530511	0.457084	0.355307
2		0.00674576	0.00611827	0.0107336	0.0107336	6.74576	6.11827	5.55545	5.17817	0.0931688	0.0776494	0.0709346	0.0552133	4.93568	4.93568	4.94633	4.94633	3.10205	2.34484	1.94922	1.41417	8.03773	7.28052	6.89555	6.36051					0.012864	0.0107336	1	1	11.6138	10.5161	0.573595	0.557195	0	0	250	0.518774	0.546613	0.775966	0.775966	3.49953	3.34432	4.31084	4.01808	67.169	66.802					0	0.431553	0.485934	0	0	0.306735	0.367311	0				-0.196225	-0.196592			987.136	989.266			9.9204	8.26792			0.25	6.74576	6.11827	0	0	0	0	6.66165	67.169	5.85953	66.802	0.0625		0	0.063974	0.0794235	0	0	0.0552133	0.0709346	0					0	0.0543812	-0.0543812	0	0	0.0605766	-0.0605766	0	0	0.431553	0.485934	0	0	0.306735	0.367311	0	0.0543812	-0.0543812	0.0605766	-0.0605766										2.22099	0.561875	0.674174	1.81417	0.487048	0.379103	0.487048	0.379103	0.674174	0.561875	0.487048	0.379103
2.0625		0.00703279	0.00636088	0.0110416	0.0110416	7.03279	6.36088	5.72078	5.32078	0.0972885	0.0813212	0.0748684	0.0583328	4.93303	4.93303	4.94479	4.94479	3.37523	2.55173	2.11788	1.53475	8.30826	7.48476	7.06267	6.47954					0.0133937	0.0110416	1	1	12.1196	10.9712	0.584446	0.568939	0	0	250	0.502844	0.530359	0.764912	0.764912	3.5364	3.37355	4.37589	4.06993	63.3925	63.0092					0	0.465942	0.522198	0	0	0.333709	0.398358	0				-0.19604	-0.196423			986.606	988.958			10.2523	8.56965			0.25	7.03279	6.36088	0	0	0	0	7.08326	63.3925	6.24193	63.0092	0.0625		0	0.0662527	0.0820953	0	0	0.0583328	0.0748684	0					0	0.0562569	-0.0562569	0	0	0.0646491	-0.0646491	0	0	0.465942	0.522198	0	0	0.333709	0.398358	0	0.0562569	-0.0562569	0.0646491	-0.0646491										2.37204	0.594026	0.710662	1.94588	0.518241	0.403781	0.518241	0.403781	0.710662	0.594026	0.518241	0.403781
2.125		0.00733455	0.00661431	0.0113601	0.0113601	7.33455	6.61431	5.89274	5.46734	0.101433	0.0850167	0.0788998	0.061515	4.93026	4.93026	4.9432	4.9432	3.66792	2.77242	2.29827	1.66251	8.59818	7.70267	7.24147	6.60571					0.0139489	0.0113601	1	1	12.6424	11.439	0.595047	0.580427	0	0	250	0.487359	0.514509	0.753748	0.753748	3.57456	3.40313	4.44164	4.121	59.8701	59.4687					0	0.502292	0.56031	0	0	0.362492	0.431372	0				-0.195848	-0.196249			986.051	988.64			10.5793	8.86712			0.25	7.33455	6.61431	0	0	0	0	7.52281	59.8701	6.63948	59.4687	0.0625		0	0.068483	0.0847118	0	0	0.061515	0.0788998	0					0	0.0580184	-0.0580184	0	0	0.0688804	-0.0688804	0	0	0.502292	0.56031	0	0	0.362492	0.431372	0	0.0580184	-0.0580184	0.0688804	-0.0688804										2.52863	0.627005	0.748073	2.08273	0.550729	0.429381	0.550729	0.429381	0.748073	0.627005	0.550729	0.429381
2.1875		0.00765215	0.00687941	0.0116904	0.0116904	7.65215	6.87941	6.07204	5.61833	0.105604	0.0887379	0.0830319	0.0647605	4.92734	4.92734	4.94155	4.94155	3.98179	3.00797	2.49139	1.79796	8.90913	7.93531	7.43294	6.73951					0.0145316	0.0116904	1	1	13.1834	11.9204	0.605399	0.591666	0	0	250	0.472304	0.499055	0.742475	0.742475	3.61414	3.4332	4.50834	4.17147	56.5866	56.1653					0	0.54075	0.600403	0	0	0.393228	0.466501	0				-0.195649	-0.19607			985.468	988.31			10.9014	9.16028			0.25	7.65215	6.87941	0	0	0	0	7.98122	56.5866	7.05288	56.1653	0.0625		0	0.0706663	0.0872753	0	0	0.0647605	0.0830319	0					0	0.0596533	-0.0596533	0	0	0.073273	-0.073273	0	0	0.54075	0.600403	0	0	0.393228	0.466501	0	0.0596533	-0.0596533	0.073273	-0.073273										2.69098	0.66086	0.78647	2.22489	0.584589	0.455948	0.584589	0.455948	0.78647	0.66086	0.584589	0.455948
2.25		0.00798682	0.00715706	0.0120337	0.0120337	7.98682	7.15706	6.2594	5.77425	0.109808	0.0924872	0.0872682	0.0680703	4.92428	4.92428	4.93983	4.93983	4.31866	3.25956	2.69837	1.94163	9.24294	8.18384	7.6382	6.88146					0.0151439	0.0120337	1	1	13.7439	12.4163	0.615506	0.602661	0	0	250	0.457664	0.483985	0.731094	0.731094	3.65528	3.46391	4.57621	4.22152	53.5282	53.0849					0	0.581477	0.642625	0	0	0.42608	0.503909	0				-0.195442	-0.195886			984.856	987.966			11.2187	9.44912			0.25	7.98682	7.15706	0	0	0	0	8.45948	53.5282	7.48284	53.0849	0.0625		0	0.0728046	0.0897889	0	0	0.0680703	0.0872682	0					0	0.0611475	-0.0611475	0	0	0.0778291	-0.0778291	0	0	0.581477	0.642625	0	0	0.42608	0.503909	0	0.0611475	-0.0611475	0.0778291	-0.0778291										2.85938	0.69565	0.825926	2.37261	0.619904	0.483533	0.619904	0.483533	0.825926	0.69565	0.619904	0.483533
2.3125		0.00833987	0.00744824	0.0123913	0.0123913	8.33987	7.44824	6.45564	5.93564	0.114047	0.0962678	0.0916127	0.071446	4.92106	4.92106	4.93804	4.93804	4.68061	3.52852	2.92045	2.09411	9.60167	8.44958	7.85849	7.03216					0.0157881	0.0123913	1	1	14.3255	12.9278	0.625366	0.613418	0	0	250	0.443423	0.469287	0.719604	0.719604	3.69809	3.49536	4.6455	4.27131	50.6818	50.2145					0	0.624656	0.687141	0	0	0.46123	0.543779	0				-0.195228	-0.195696			984.212	987.609			11.5313	9.73365			0.25	8.33987	7.44824	0	0	0	0	8.95865	50.6818	7.93016	50.2145	0.0625		0	0.0748999	0.0922555	0	0	0.071446	0.0916127	0					0	0.0624849	-0.0624849	0	0	0.0825494	-0.0825494	0	0	0.624656	0.687141	0	0	0.46123	0.543779	0	0.0624849	-0.0624849	0.0825494	-0.0825494										3.03411	0.731439	0.866526	2.52615	0.656768	0.512194	0.656768	0.512194	0.866526	0.731439	0.656768	0.512194
2.375		0.00871275	0.00775397	0.0127646	0.0127646	8.71275	7.75397	6.66161	6.10303	0.118328	0.100083	0.0960697	0.0748892	4.91767	4.91767	4.93618	4.93618	5.06991	3.81631	3.15905	2.25608	9.98758	8.73398	8.09523	7.19226					0.0164667	0.0127646	1	1	14.9295	13.4559	0.634979	0.623939	0	0	250	0.429564	0.454948	0.708002	0.708002	3.74268	3.52765	4.71644	4.32096	48.0355	47.5416					0	0.670488	0.734135	0	0	0.498883	0.586316	0				-0.195005	-0.195499			983.533	987.235			11.8395	10.014			0.25	8.71275	7.75397	0	0	0	0	9.4799	48.0355	8.39567	47.5416	0.0625		0	0.0769549	0.0946786	0	0	0.0748892	0.0960697	0					0	0.0636466	-0.0636466	0	0	0.0874336	-0.0874336	0	0	0.670488	0.734135	0	0	0.498883	0.586316	0	0.0636466	-0.0636466	0.0874336	-0.0874336										3.21553	0.768305	0.908362	2.6858	0.695283	0.541994	0.695283	0.541994	0.908362	0.768305	0.695283	0.541994
2.4375		0.00910703	0.00807539	0.0131553	0.0131553	9.10703	8.07539	6.87825	6.27702	0.122655	0.103937	0.100644	0.0784017	4.91409	4.91409	4.93422	4.93422	5.48915	4.12456	3.41575	2.42828	10.4032	9.03865	8.34997	7.3625					0.0171824	0.0131553	1	1	15.5577	14.0018	0.644341	0.634225	0	0	250	0.416069	0.440952	0.696287	0.696287	3.78915	3.56086	4.78924	4.37061	45.5778	45.0548					0	0.719201	0.783812	0	0	0.539267	0.631747	0				-0.194773	-0.195296			982.818	986.845			12.1433	10.2902			0.25	9.10703	8.07539	0	0	0	0	10.0244	45.5778	8.88029	45.0548	0.0625		0	0.0789721	0.0970619	0	0	0.0784017	0.100644	0					0	0.064611	-0.064611	0	0	0.0924796	-0.0924796	0	0	0.719201	0.783812	0	0	0.539267	0.631747	0	0.064611	-0.064611	0.0924796	-0.0924796										3.40401	0.806332	0.951542	2.85192	0.735566	0.573005	0.735566	0.573005	0.951542	0.806332	0.735566	0.573005
2.5		0.00952445	0.00841371	0.0135648	0.0135648	9.52445	8.41371	7.10658	6.45824	0.127035	0.107835	0.105342	0.081986	4.91031	4.91031	4.93218	4.93218	5.94117	4.45507	3.69233	2.61151	10.8515	9.36538	8.62451	7.54369					0.0179382	0.0135648	1	1	16.2119	14.5667	0.653448	0.644278	0	0	250	0.402922	0.427286	0.684455	0.684455	3.83761	3.59506	4.86413	4.42037	43.2984	42.7436					0	0.771046	0.836399	0	0	0.58264	0.680323	0				-0.19453	-0.195085			982.062	986.435			12.4431	10.5624			0.25	9.52445	8.41371	0	0	0	0	10.5936	43.2984	9.385	42.7436	0.0625		0	0.0809544	0.099409	0	0	0.081986	0.105342	0					0	0.065353	-0.065353	0	0	0.0976829	-0.0976829	0	0	0.771046	0.836399	0	0	0.58264	0.680323	0	0.065353	-0.065353	0.0976829	-0.0976829										3.6	0.845618	0.996183	3.02487	0.777745	0.605307	0.777745	0.605307	0.996183	0.845618	0.777745	0.605307
2.5625		0.0099669	0.00877027	0.013995	0.013995	9.9669	8.77027	7.34771	6.64734	0.131474	0.11178	0.110169	0.0856446	4.90631	4.90631	4.93002	4.93002	6.42919	4.80988	3.99079	2.80671	11.3355	9.71619	8.92082	7.73673					0.0187372	0.013995	1	1	16.8942	15.152	0.662293	0.654094	0	0	250	0.390105	0.413935	0.672502	0.672502	3.88814	3.63032	4.94135	4.47035	41.1875	40.598					0	0.826305	0.892148	0	0	0.629292	0.732328	0				-0.194277	-0.194866			981.263	986.005			12.7391	10.8309			0.25	9.9669	8.77027	0	0	0	0	11.1889	41.1875	9.91086	40.598	0.0625		0	0.0829049	0.101724	0	0	0.0856446	0.110169	0					0	0.0658434	-0.0658434	0	0	0.103037	-0.103037	0	0	0.826305	0.892148	0	0	0.629292	0.732328	0	0.0658434	-0.0658434	0.103037	-0.103037										3.80397	0.886273	1.04242	3.2051	0.821963	0.638991	0.821963	0.638991	1.04242	0.886273	0.821963	0.638991
2.625		0.0104365	0.00914652	0.0144479	0.0144479	10.4365	9.14652	7.60286	6.84505	0.13598	0.11578	0.115131	0.0893803	4.90208	4.90208	4.92776	4.92776	6.95681	5.19123	4.3134	3.01487	11.8589	10.0933	9.24116	7.94263					0.019583	0.0144479	1	1	17.6068	15.7593	0.670868	0.663671	0	0	250	0.377602	0.400883	0.660424	0.660424	3.94083	3.66669	5.02112	4.52064	39.2362	38.6088					0	0.885292	0.951341	0	0	0.679546	0.788077	0				-0.194012	-0.194639			980.417	985.552			13.0317	11.0958			0.25	10.4365	9.14652	0	0	0	0	11.8118	39.2362	10.459	38.6088	0.0625		0	0.0848267	0.104011	0	0	0.0893803	0.115131	0					0	0.0660487	-0.0660487	0	0	0.108531	-0.108531	0	0	0.885292	0.951341	0	0	0.679546	0.788077	0	0.0660487	-0.0660487	0.108531	-0.108531										4.01646	0.928418	1.0904	3.39308	0.86838	0.674154	0.86838	0.674154	1.0904	0.928418	0.86838	0.674154
2.6875		0.0109355	0.00954406	0.0149255	0.0149255	10.9355	9.54406	7.8734	7.05214	0.14056	0.119839	0.120236	0.0931963	4.8976	4.8976	4.92537	4.92537	7.52805	5.60163	4.66269	3.23712	12.4257	10.4992	9.58806	8.16249					0.0204795	0.0149255	1	1	18.3521	16.3901	0.679166	0.673006	0	0	250	0.365396	0.388116	0.648217	0.648217	3.99579	3.70421	5.10367	4.57132	37.4362	36.7674					0	0.948361	1.01429	0	0	0.733772	0.847922	0				-0.193734	-0.194402			979.52	985.074			13.3212	11.3574			0.25	10.9355	9.54406	0	0	0	0	12.4641	37.4362	11.0307	36.7674	0.0625		0	0.0867233	0.106275	0	0	0.0931963	0.120236	0					0	0.06593	-0.06593	0	0	0.114151	-0.114151	0	0	0.948361	1.01429	0	0	0.733772	0.847922	0	0.06593	-0.06593	0.114151	-0.114151										4.23807	0.972191	1.14029	3.58935	0.917171	0.710909	0.917171	0.710909	1.14029	0.972191	0.917171	0.710909
2.75		0.0114665	0.00996463	0.0154303	0.0154303	11.4665	9.96463	8.16081	7.26945	0.145222	0.123964	0.125492	0.0970958	4.89284	4.89284	4.92285	4.92285	8.14748	6.0439	5.04157	3.47471	13.0403	10.9367	9.96441	8.39756					0.0214311	0.0154303	1	1	19.1328	17.0463	0.687174	0.682091	0	0	250	0.353473	0.37562	0.635874	0.635874	4.05308	3.74291	5.18925	4.62246	35.7799	35.0659					0	1.01591	1.08135	0	0	0.792381	0.912257	0				-0.193442	-0.194156			978.569	984.57			13.608	11.616			0.25	11.4665	9.96463	0	0	0	0	13.1476	35.7799	11.6272	35.0659	0.0625		0	0.088598	0.108519	0	0	0.0970958	0.125492	0					0	0.0654421	-0.0654421	0	0	0.119877	-0.119877	0	0	1.01591	1.08135	0	0	0.792381	0.912257	0	0.0654421	-0.0654421	0.119877	-0.119877										4.46947	1.01775	1.19227	3.79453	0.968536	0.749377	0.968536	0.749377	1.19227	1.01775	0.968536	0.749377
2.8125		0.0120323	0.0104102	0.0159647	0.0159647	12.0323	10.4102	8.46675	7.4979	0.149975	0.128161	0.130907	0.101083	4.88779	4.88779	4.92018	4.92018	8.82019	6.52118	5.45329	3.72904	13.708	11.409	10.3735	8.64922					0.0224424	0.0159647	1	1	19.9519	17.7299	0.694882	0.690921	0	0	250	0.341815	0.363379	0.623391	0.623391	4.11281	3.78283	5.27809	4.67412	34.2603	33.4971					0	1.08837	1.1529	0	0	0.855842	0.981525	0				-0.193135	-0.193898			977.558	984.035			13.8925	11.8719			0.25	12.0323	10.4102	0	0	0	0	13.8642	34.2603	12.25	33.4971	0.0625		0	0.0904544	0.110748	0	0	0.101083	0.130907	0					0	0.064533	-0.064533	0	0	0.125683	-0.125683	0	0	1.08837	1.1529	0	0	0.855842	0.981525	0	0.064533	-0.064533	0.125683	-0.125683										4.71142	1.06525	1.24656	4.00927	1.02269	0.789697	1.02269	0.789697	1.24656	1.06525	1.02269	0.789697
2.875		0.012636	0.0108828	0.0165316	0.0165316	12.636	10.8828	8.79307	7.73849	0.154828	0.132438	0.136489	0.105161	4.88241	4.88241	4.91734	4.91734	9.55196	7.03697	5.90159	4.00166	14.4344	11.9194	10.8189	8.919					0.0235187	0.0165316	1	1	20.8127	18.4429	0.702275	0.699486	0	0	250	0.33041	0.351382	0.61076	0.61076	4.17506	3.824	5.37045	4.72636	32.8711	32.0542					0	1.16625	1.2294	0	0	0.924684	1.05622	0				-0.192812	-0.193629			976.481	983.468			14.1753	12.1254			0.25	12.636	10.8828	0	0	0	0	14.6163	32.8711	12.9006	32.0542	0.0625		0	0.0922961	0.112967	0	0	0.105161	0.136489	0					0	0.063142	-0.063142	0	0	0.131537	-0.131537	0	0	1.16625	1.2294	0	0	0.924684	1.05622	0	0.063142	-0.063142	0.131537	-0.131537										4.96473	1.1149	1.30339	4.23434	1.07989	0.832022	1.07989	0.832022	1.30339	1.1149	1.07989	0.832022
2.9375		0.0132811	0.0113848	0.0171341	0.0171341	13.2811	11.3848	9.14182	7.99231	0.159791	0.136802	0.14225	0.109334	4.87667	4.87667	4.91433	4.91433	10.3493	7.59524	6.39069	4.29429	15.226	12.4719	11.305	9.20861					0.0246659	0.0171341	1	1	21.7188	19.1879	0.709339	0.707777	0	0	250	0.319242	0.339613	0.597976	0.597976	4.2399	3.86642	5.46659	4.77921	31.6064	30.7309					0	1.25011	1.31131	0	0	0.999509	1.1369	0				-0.192472	-0.193347			975.334	982.866			14.4568	12.377			0.25	13.2811	11.3848	0	0	0	0	15.406	31.6064	13.5808	30.7309	0.0625		0	0.0941268	0.115181	0	0	0.109334	0.14225	0					0	0.0611992	-0.0611992	0	0	0.137394	-0.137394	0	0	1.25011	1.31131	0	0	0.999509	1.1369	0	0.0611992	-0.0611992	0.137394	-0.137394										5.23034	1.16691	1.36301	4.47057	1.1404	0.876521	1.1404	0.876521	1.36301	1.16691	1.1404	0.876521
