Time	a	Adopter Fraction[eu,p1]	Adopter Fraction[eu,p2]	Adopter Fraction[sp,p1]	Adopter Fraction[sp,p2]	Adopters[eu,p1]	Adopters[eu,p2]	Adopters[sp,p1]	Adopters[sp,p2]	Adoption Fraction[eu,p1]	Adoption Fraction[eu,p2]	Adoption Fraction[sp,p1]	Adoption Fraction[sp,p2]	Adoption from Advertising[eu,p1]	Adoption from Advertising[eu,p2]	Adoption from Advertising[sp,p1]	Adoption from Advertising[sp,p2]	Adoption from Word of Mouth[eu,p1]	Adoption from Word of Mouth[eu,p2]	Adoption from Word of Mouth[sp,p1]	Adoption from Word of Mouth[sp,p2]	Adoption Rate[eu,p1]	Adoption Rate[eu,p2]	Adoption Rate[sp,p1]	Adoption Rate[sp,p2]	af ref	alpha	beta	c	Combined adopter fraction[eu]	Combined adopter fraction[sp]	Competitive Effort[p1]	Competitive Effort[p2]	Cumulative Adopters[eu,p1]	Cumulative Adopters[eu,p2]	Data per User[p1]	Data per User[p2]	Data Rate from Switchers[p1]	Data Rate from Switchers[p2]	Data REF	Discard Fraction[eu,p1]	Discard Fraction[eu,p2]	Discard Fraction[sp,p1]	Discard Fraction[sp,p2]	Discard Rate[eu,p1]	Discard Rate[eu,p2]	Discard Rate[sp,p1]	Discard Rate[sp,p2]	Expenses[p1]	Expenses[p2]	F0	FINAL TIME	gamma	gamma'	Indicated Switchers[eu,p1,p1]	Indicated Switchers[eu,p1,p2]	Indicated Switchers[eu,p2,p1]	Indicated Switchers[eu,p2,p2]	Indicated Switchers[sp,p1,p1]	Indicated Switchers[sp,p1,p2]	Indicated Switchers[sp,p2,p1]	Indicated Switchers[sp,p2,p2]	Initial Adopters	INITIAL TIME	M ref	MS Gap[eu,p1]	MS Gap[eu,p2]	N	p ref	Potential Adopters[eu]	Potential Adopters[sp]	Q0	qe	Quality[p1]	Quality[p2]	ra	re	Ref Data per User	Resource Accumulation[p1]	Resource Accumulation[p2]	Resource Depletion[p1,dres]	Resource Depletion[p1,fres]	Resource Depletion[p2,dres]	Resource Depletion[p2,fres]	Resources[p1,dres]	Resources[p1,fres]	Resources[p2,dres]	Resources[p2,fres]	SAVEPER	SWITCH DISCARDS	Switch Fraction[eu,p1,p1]	Switch Fraction[eu,p1,p2]	Switch Fraction[eu,p2,p1]	Switch Fraction[eu,p2,p2]	Switch Fraction[sp,p1,p1]	Switch Fraction[sp,p1,p2]	Switch Fraction[sp,p2,p1]	Switch Fraction[sp,p2,p2]	SWITCH FULL CE	SWITCH OPEN	SWITCH SP SWITCHERS	SWITCH USER DATA VALUE	Switcher Net Inflow[eu,p1,p1]	Switcher Net Inflow[eu,p1,p2]	Switcher Net Inflow[eu,p2,p1]	Switcher Net Inflow[eu,p2,p2]	Switcher Net Inflow[sp,p1,p1]	Switcher Net Inflow[sp,p1,p2]	Switcher Net Inflow[sp,p2,p1]	Switcher Net Inflow[sp,p2,p2]	Switchers[eu,p1,p1]	Switchers[eu,p1,p2]	Switchers[eu,p2,p1]	Switchers[eu,p2,p2]	Switchers[sp,p1,p1]	Switchers[sp,p1,p2]	Switchers[sp,p2,p1]	Switchers[sp,p2,p2]	Switching Rate[eu,p1]	Switching Rate[eu,p2]	Switching Rate[sp,p1]	Switching Rate[sp,p2]	T	T ref	T0[p1]	T0[p2]	tau	tau'	theta	TIME STEP	V ref	Value to Adopters[eu,p1,p1]	Value to Adopters[eu,p1,p2]	Value to Adopters[eu,p2,p1]	Value to Adopters[eu,p2,p2]	Value to Adopters[sp,p1,p1]	Value to Adopters[sp,p1,p2]	Value to Adopters[sp,p2,p1]	Value to Adopters[sp,p2,p2]	Value to Non Adopters[eu,p1]	Value to Non Adopters[eu,p2]	Value to Non Adopters[sp,p1]	Value to Non Adopters[sp,p2]
11.875		0.999287	0.000633476	0.995253	0.00301219	999.287	0.633476	995.253	3.01219	0.977887	0.00529723	0.981391	0.00177978	0	0	0	0	0.387007	1.32898e-006	8.47384	4.65107e-005	0.387007	1.32898e-006	8.47384	4.65107e-005					0.999921	0.998265	0	1	1035.87	58.7794	5.58632	2.09092	0	0	250	0.000368087	0.00811675	0.00848579	0.00848579	0.367825	0.00514177	8.44551	0.0255609	0	1.64852					0	0.231649	0.593187	0	0	1.77133	2.95614	0				0.795494	-0.198354			0.0792083	1.73514			215.495	67.6912			0.25	999.287	0.633476	0	0	0	0	5786.68	5583.99	122.903	1.64852	0.0625		0	0.000231814	0.9364	0	0	0.00177978	0.981391	0					0	0.361537	-0.361537	0	0	1.18481	-1.18481	0	0	0.231649	0.593187	0	0	1.77133	2.95614	0	0.361537	-0.361537	1.18481	-1.18481										8145.36	1.89004	348.908	17.6978	349.898	0.634548	349.898	0.634548	348.908	1.89004	349.898	0.634548
11.9375		0.999311	0.000610558	0.995328	0.00293655	999.311	0.610558	995.328	2.93655	0.977974	0.00520876	0.981435	0.00173611	0	0	0	0	0.382763	1.24556e-006	8.474	4.42258e-005	0.382763	1.24556e-006	8.474	4.42258e-005					0.999922	0.998265	0	1	1035.91	58.7794	5.64636	2.0916	0	0	250	0.000364323	0.00812274	0.00848602	0.00848602	0.364072	0.00495941	8.44638	0.0249196	0	1.58508					0	0.225449	0.572176	0	0	1.728	2.88203	0				0.795731	-0.198417			0.0783306	1.73496			215.495	67.7539			0.25	999.311	0.610558	0	0	0	0	5849.14	5646.45	122.943	1.58508	0.0625		0	0.000225605	0.937135	0	0	0.00173611	0.981435	0					0	0.346727	-0.346727	0	0	1.15403	-1.15403	0	0	0.225449	0.572176	0	0	1.728	2.88203	0	0.346727	-0.346727	1.15403	-1.15403										8229.59	1.85841	348.927	17.4066	349.903	0.618962	349.903	0.618962	348.927	1.85841	349.903	0.618962
12		0.999334	0.000588578	0.995402	0.00286287	999.334	0.588578	995.402	2.86287	0.978061	0.00512167	0.981477	0.00169367	0	0	0	0	0.378611	1.1677e-006	8.47415	4.20579e-005	0.378611	1.1677e-006	8.47415	4.20579e-005					0.999923	0.998265	0	1	1035.96	58.7794	5.7064	2.09225	0	0	250	0.000360636	0.00812866	0.00848625	0.00848625	0.360395	0.00478435	8.44724	0.024295	0	1.52417					0	0.219434	0.552005	0	0	1.68588	2.80984	0				0.795955	-0.198478			0.0774723	1.73479			215.495	67.8141			0.25	999.334	0.588578	0	0	0	0	5911.6	5708.9	122.981	1.52417	0.0625		0	0.00021958	0.937861	0	0	0.00169367	0.981477	0					0	0.332571	-0.332571	0	0	1.12395	-1.12395	0	0	0.219434	0.552005	0	0	1.68588	2.80984	0	0.332571	-0.332571	1.12395	-1.12395										8313.82	1.82727	348.945	17.1196	349.909	0.603815	349.909	0.603815	348.945	1.82727	349.909	0.603815
12.0625		0.999356	0.000567494	0.995474	0.0027911	999.356	0.567494	995.474	2.7911	0.978146	0.00503594	0.981517	0.00165242	0	0	0	0	0.374549	1.09503e-006	8.47431	4.00012e-005	0.374549	1.09503e-006	8.47431	4.00012e-005					0.999923	0.998265	0	1	1036	58.7794	5.76644	2.09287	0	0	250	0.000357022	0.0081345	0.00848648	0.00848648	0.356792	0.00461628	8.44807	0.0236866	0	1.4657					0	0.213597	0.532637	0	0	1.64494	2.73952	0				0.796166	-0.198536			0.0766328	1.73463			215.495	67.8721			0.25	999.356	0.567494	0	0	0	0	5974.05	5771.36	123.018	1.4657	0.0625		0	0.000213734	0.938577	0	0	0.00165242	0.981517	0					0	0.31904	-0.31904	0	0	1.09457	-1.09457	0	0	0.213597	0.532637	0	0	1.64494	2.73952	0	0.31904	-0.31904	1.09457	-1.09457										8398.05	1.79662	348.963	16.837	349.914	0.589095	349.914	0.589095	348.963	1.79662	349.914	0.589095
12.125		0.999377	0.000547265	0.995544	0.00272122	999.377	0.547265	995.544	2.72122	0.97823	0.00495158	0.981557	0.00161233	0	0	0	0	0.370574	1.02718e-006	8.47445	3.80499e-005	0.370574	1.02718e-006	8.47445	3.80499e-005					0.999924	0.998266	0	1	1036.05	58.7794	5.82649	2.09347	0	0	250	0.00035348	0.00814027	0.0084867	0.0084867	0.353259	0.00445488	8.44888	0.0230941	0	1.40956					0	0.207932	0.514037	0	0	1.60515	2.67103	0				0.796365	-0.198592			0.0758114	1.73447			215.495	67.9279			0.25	999.377	0.547265	0	0	0	0	6036.51	5833.82	123.053	1.40956	0.0625		0	0.000208062	0.939283	0	0	0.00161233	0.981557	0					0	0.306105	-0.306105	0	0	1.06588	-1.06588	0	0	0.207932	0.514037	0	0	1.60515	2.67103	0	0.306105	-0.306105	1.06588	-1.06588										8482.28	1.76646	348.98	16.5586	349.92	0.574788	349.92	0.574788	348.98	1.76646	349.92	0.574788
12.1875		0.999397	0.000527855	0.995613	0.00265316	999.397	0.527855	995.613	2.65316	0.978312	0.00486858	0.981596	0.00157337	0	0	0	0	0.366683	9.63813e-007	8.4746	3.61984e-005	0.366683	9.63813e-007	8.4746	3.61984e-005					0.999925	0.998266	0	1	1036.09	58.7794	5.88654	2.09406	0	0	250	0.000350007	0.00814596	0.00848691	0.00848691	0.349796	0.00429989	8.44968	0.0225171	0	1.35567					0	0.202436	0.496173	0	0	1.56647	2.60433	0				0.796554	-0.198646			0.0750076	1.73431			215.495	67.9815			0.25	999.397	0.527855	0	0	0	0	6098.97	5896.28	123.087	1.35567	0.0625		0	0.000202558	0.939979	0	0	0.00157337	0.981596	0					0	0.293737	-0.293737	0	0	1.03786	-1.03786	0	0	0.202436	0.496173	0	0	1.56647	2.60433	0	0.293737	-0.293737	1.03786	-1.03786										8566.52	1.73678	348.996	16.2845	349.925	0.560883	349.925	0.560883	348.996	1.73678	349.925	0.560883
12.25		0.999417	0.000509228	0.995679	0.00258689	999.417	0.509228	995.679	2.58689	0.978393	0.00478694	0.981633	0.0015355	0	0	0	0	0.362874	9.0462e-007	8.47474	3.44417e-005	0.362874	9.0462e-007	8.47474	3.44417e-005					0.999926	0.998266	0	1	1036.13	58.7794	5.94659	2.09462	0	0	250	0.000346602	0.00815157	0.00848712	0.00848712	0.3464	0.00415101	8.45045	0.0219552	0	1.30393					0	0.197102	0.479013	0	0	1.52886	2.53937	0				0.796731	-0.198698			0.0742209	1.73416			215.495	68.0331			0.25	999.417	0.509228	0	0	0	0	6161.44	5958.74	123.12	1.30393	0.0625		0	0.000197217	0.940666	0	0	0.0015355	0.981633	0					0	0.281911	-0.281911	0	0	1.01051	-1.01051	0	0	0.197102	0.479013	0	0	1.52886	2.53937	0	0.281911	-0.281911	1.01051	-1.01051										8650.75	1.7076	349.013	16.0147	349.929	0.547369	349.929	0.547369	349.013	1.7076	349.929	0.547369
12.3125		0.999435	0.000491349	0.995744	0.00252236	999.435	0.491349	995.744	2.52236	0.978473	0.00470664	0.981669	0.00149869	0	0	0	0	0.359144	8.4931e-007	8.47488	3.27747e-005	0.359144	8.4931e-007	8.47488	3.27747e-005					0.999927	0.998266	0	1	1036.17	58.7794	6.00664	2.09516	0	0	250	0.000343263	0.0081571	0.00848733	0.00848733	0.343069	0.00400798	8.4512	0.0214081	0	1.25426					0	0.191926	0.462528	0	0	1.49231	2.47612	0				0.796899	-0.198747			0.0734506	1.73401			215.495	68.0828			0.25	999.435	0.491349	0	0	0	0	6223.9	6021.21	123.152	1.25426	0.0625		0	0.000192035	0.941342	0	0	0.00149869	0.981669	0					0	0.270602	-0.270602	0	0	0.983816	-0.983816	0	0	0.191926	0.462528	0	0	1.49231	2.47612	0	0.270602	-0.270602	0.983816	-0.983816										8734.98	1.67889	349.029	15.7491	349.934	0.534234	349.934	0.534234	349.029	1.67889	349.934	0.534234
12.375		0.999453	0.000474186	0.995807	0.00245953	999.453	0.474186	995.807	2.45953	0.978551	0.00462768	0.981705	0.00146291	0	0	0	0	0.355491	7.97617e-007	8.47502	3.11928e-005	0.355491	7.97617e-007	8.47502	3.11928e-005					0.999927	0.998266	0	1	1036.21	58.7794	6.06669	2.09568	0	0	250	0.000339987	0.00816256	0.00848753	0.00848753	0.339801	0.00387057	8.45194	0.0208754	0	1.20658					0	0.186903	0.446687	0	0	1.45677	2.41454	0				0.797058	-0.198795			0.0726964	1.73386			215.495	68.1305			0.25	999.453	0.474186	0	0	0	0	6286.36	6083.67	123.183	1.20658	0.0625		0	0.000187005	0.942008	0	0	0.00146291	0.981705	0					0	0.259785	-0.259785	0	0	0.957766	-0.957766	0	0	0.186903	0.446687	0	0	1.45677	2.41454	0	0.259785	-0.259785	0.957766	-0.957766										8819.21	1.65067	349.044	15.4878	349.938	0.521467	349.938	0.521467	349.044	1.65067	349.938	0.521467
12.4375		0.99947	0.000457708	0.995868	0.00239837	999.47	0.457708	995.868	2.39837	0.978628	0.00455005	0.981739	0.00142813	0	0	0	0	0.351912	7.49291e-007	8.47515	2.96915e-005	0.351912	7.49291e-007	8.47515	2.96915e-005					0.999928	0.998266	0	1	1036.25	58.7794	6.12675	2.09619	0	0	250	0.000336773	0.00816794	0.00848773	0.00848773	0.336595	0.00373853	8.45265	0.0203567	0	1.1608					0	0.182028	0.431465	0	0	1.42223	2.35458	0				0.797207	-0.198841			0.0719576	1.73372			215.495	68.1765			0.25	999.47	0.457708	0	0	0	0	6348.83	6146.14	123.213	1.1608	0.0625		0	0.000182124	0.942665	0	0	0.00142813	0.981739	0					0	0.249437	-0.249437	0	0	0.93235	-0.93235	0	0	0.182028	0.431465	0	0	1.42223	2.35458	0	0.249437	-0.249437	0.93235	-0.93235										8903.45	1.62292	349.059	15.2307	349.943	0.509058	349.943	0.509058	349.059	1.62292	349.943	0.509058
12.5		0.999487	0.000441884	0.995928	0.00233883	999.487	0.441884	995.928	2.33883	0.978704	0.00447373	0.981773	0.00139432	0	0	0	0	0.348406	7.04102e-007	8.47529	2.82668e-005	0.348406	7.04102e-007	8.47529	2.82668e-005					0.999929	0.998266	0	1	1036.29	58.7794	6.1868	2.09667	0	0	250	0.00033362	0.00817324	0.00848792	0.00848792	0.333449	0.00361163	8.45335	0.0198518	0	1.11686					0	0.177296	0.416834	0	0	1.38864	2.2962	0				0.797349	-0.198884			0.0712339	1.73359			215.495	68.2207			0.25	999.487	0.441884	0	0	0	0	6411.3	6208.6	123.241	1.11686	0.0625		0	0.000177387	0.943311	0	0	0.00139432	0.981773	0					0	0.239538	-0.239538	0	0	0.907557	-0.907557	0	0	0.177296	0.416834	0	0	1.38864	2.2962	0	0.239538	-0.239538	0.907557	-0.907557										8987.68	1.59564	349.074	14.9778	349.947	0.496996	349.947	0.496996	349.074	1.59564	349.947	0.496996
12.5625		0.999503	0.000426687	0.995986	0.00228087	999.503	0.426687	995.986	2.28087	0.978778	0.00439873	0.981805	0.00136146	0	0	0	0	0.344969	6.61833e-007	8.47542	2.69145e-005	0.344969	6.61833e-007	8.47542	2.69145e-005					0.999929	0.998267	0	1	1036.32	58.7794	6.24686	2.09714	0	0	250	0.000330525	0.00817846	0.00848811	0.00848811	0.33036	0.00348965	8.45403	0.0193602	0	1.07467					0	0.172703	0.402771	0	0	1.35599	2.23937	0				0.797482	-0.198926			0.0705248	1.73346			215.495	68.2632			0.25	999.503	0.426687	0	0	0	0	6473.77	6271.07	123.269	1.07467	0.0625		0	0.000172789	0.943948	0	0	0.00136146	0.981805	0					0	0.230067	-0.230067	0	0	0.883377	-0.883377	0	0	0.172703	0.402771	0	0	1.35599	2.23937	0	0.230067	-0.230067	0.883377	-0.883377										9071.91	1.56884	349.088	14.7291	349.95	0.485271	349.95	0.485271	349.088	1.56884	349.95	0.485271
12.625		0.999518	0.00041209	0.996042	0.00222445	999.518	0.41209	996.042	2.22445	0.978851	0.00432502	0.981837	0.00132951	0	0	0	0	0.3416	6.22288e-007	8.47554	2.56309e-005	0.3416	6.22288e-007	8.47554	2.56309e-005					0.99993	0.998267	0	1	1036.36	58.7794	6.30692	2.0976	0	0	250	0.000327487	0.00818361	0.00848829	0.00848829	0.327329	0.00337238	8.4547	0.0188818	0	1.03418					0	0.168246	0.38925	0	0	1.32425	2.18405	0				0.797609	-0.198967			0.0698298	1.73333			215.495	68.3042			0.25	999.518	0.41209	0	0	0	0	6536.23	6333.54	123.295	1.03418	0.0625		0	0.000168327	0.944574	0	0	0.00132951	0.981837	0					0	0.221004	-0.221004	0	0	0.859799	-0.859799	0	0	0.168246	0.38925	0	0	1.32425	2.18405	0	0.221004	-0.221004	0.859799	-0.859799										9156.14	1.5425	349.102	14.4846	349.954	0.473874	349.954	0.473874	349.102	1.5425	349.954	0.473874
12.6875		0.999533	0.000398067	0.996097	0.00216953	999.533	0.398067	996.097	2.16953	0.978923	0.0042526	0.981867	0.00129845	0	0	0	0	0.338298	5.8528e-007	8.47567	2.44124e-005	0.338298	5.8528e-007	8.47567	2.44124e-005					0.999931	0.998267	0	1	1036.39	58.7794	6.36699	2.09803	0	0	250	0.000324504	0.00818868	0.00848847	0.00848847	0.324352	0.00325964	8.45534	0.018416	0	0.995295					0	0.163919	0.376249	0	0	1.29338	2.13019	0				0.797728	-0.199006			0.0691486	1.7332			215.495	68.3436			0.25	999.533	0.398067	0	0	0	0	6598.7	6396.01	123.321	0.995295	0.0625		0	0.000163996	0.945191	0	0	0.00129845	0.981867	0					0	0.21233	-0.21233	0	0	0.836811	-0.836811	0	0	0.163919	0.376249	0	0	1.29338	2.13019	0	0.21233	-0.21233	0.836811	-0.836811										9240.37	1.51661	349.115	14.2442	349.958	0.462794	349.958	0.462794	349.115	1.51661	349.958	0.462794
12.75		0.999547	0.000384592	0.996151	0.00211608	999.547	0.384592	996.151	2.11608	0.978994	0.00418145	0.981897	0.00126825	0	0	0	0	0.335059	5.50637e-007	8.47579	2.32556e-005	0.335059	5.50637e-007	8.47579	2.32556e-005					0.999932	0.998267	0	1	1036.43	58.7794	6.42705	2.09846	0	0	250	0.000321575	0.00819367	0.00848864	0.00848864	0.321429	0.00315122	8.45597	0.0179627	0	0.957969					0	0.159719	0.363747	0	0	1.26337	2.07778	0				0.797841	-0.199043			0.0684807	1.73308			215.495	68.3815			0.25	999.547	0.384592	0	0	0	0	6661.18	6458.48	123.346	0.957969	0.0625		0	0.000159792	0.945798	0	0	0.00126825	0.981897	0					0	0.204028	-0.204028	0	0	0.814403	-0.814403	0	0	0.159719	0.363747	0	0	1.26337	2.07778	0	0.204028	-0.204028	0.814403	-0.814403										9324.59	1.49119	349.129	14.008	349.961	0.452023	349.961	0.452023	349.129	1.49119	349.961	0.452023
12.8125		0.999561	0.000371644	0.996203	0.00206406	999.561	0.371644	996.203	2.06406	0.979063	0.00411156	0.981926	0.0012389	0	0	0	0	0.331882	5.18201e-007	8.47591	2.21573e-005	0.331882	5.18201e-007	8.47591	2.21573e-005					0.999932	0.998267	0	1	1036.46	58.7794	6.48711	2.09887	0	0	250	0.000318698	0.00819858	0.00848882	0.00848882	0.318558	0.00304695	8.45658	0.0175214	0	0.922133					0	0.155642	0.351722	0	0	1.23419	2.02676	0				0.797947	-0.199079			0.0678257	1.73296			215.495	68.418			0.25	999.561	0.371644	0	0	0	0	6723.65	6520.95	123.37	0.922133	0.0625		0	0.00015571	0.946395	0	0	0.0012389	0.981926	0					0	0.19608	-0.19608	0	0	0.792563	-0.792563	0	0	0.155642	0.351722	0	0	1.23419	2.02676	0	0.19608	-0.19608	0.792563	-0.792563										9408.82	1.46621	349.141	13.7758	349.965	0.44155	349.965	0.44155	349.141	1.46621	349.965	0.44155
12.875		0.999574	0.000359198	0.996254	0.00201343	999.574	0.359198	996.254	2.01343	0.979131	0.00404292	0.981955	0.00121035	0	0	0	0	0.328766	4.87821e-007	8.47603	2.11145e-005	0.328766	4.87821e-007	8.47603	2.11145e-005					0.999933	0.998267	0	1	1036.49	58.7794	6.54718	2.09926	0	0	250	0.000315873	0.00820342	0.00848898	0.00848898	0.315738	0.00294665	8.45718	0.017092	0	0.887727					0	0.151684	0.340155	0	0	1.20582	1.9771	0				0.798048	-0.199113			0.0671834	1.73285			215.495	68.4532			0.25	999.574	0.359198	0	0	0	0	6786.12	6583.43	123.393	0.887727	0.0625		0	0.000151749	0.946983	0	0	0.00121035	0.981955	0					0	0.188471	-0.188471	0	0	0.77128	-0.77128	0	0	0.151684	0.340155	0	0	1.20582	1.9771	0	0.188471	-0.188471	0.77128	-0.77128										9493.04	1.44169	349.154	13.5476	349.968	0.431369	349.968	0.431369	349.154	1.44169	349.968	0.431369
12.9375		0.999586	0.000347235	0.996303	0.00196416	999.586	0.347235	996.303	1.96416	0.979198	0.0039755	0.981982	0.0011826	0	0	0	0	0.325709	4.59361e-007	8.47614	2.01241e-005	0.325709	4.59361e-007	8.47614	2.01241e-005					0.999933	0.998267	0	1	1036.53	58.7794	6.60725	2.09964	0	0	250	0.000313097	0.00820818	0.00848915	0.00848915	0.312968	0.00285016	8.45776	0.016674	0	0.854694					0	0.147841	0.329026	0	0	1.17823	1.92877	0				0.798144	-0.199146			0.0665533	1.73274			215.495	68.487			0.25	999.586	0.347235	0	0	0	0	6848.59	6645.9	123.416	0.854694	0.0625		0	0.000147902	0.94756	0	0	0.0011826	0.981982	0					0	0.181185	-0.181185	0	0	0.750544	-0.750544	0	0	0.147841	0.329026	0	0	1.17823	1.92877	0	0.181185	-0.181185	0.750544	-0.750544										9577.27	1.4176	349.166	13.3234	349.971	0.421469	349.971	0.421469	349.166	1.4176	349.971	0.421469
13		0.999598	0.000335733	0.996351	0.00191621	999.598	0.335733	996.351	1.91621	0.979264	0.0039093	0.982009	0.00115561	0	0	0	0	0.322709	4.32692e-007	8.47625	1.91836e-005	0.322709	4.32692e-007	8.47625	1.91836e-005					0.999934	0.998267	0	1	1036.56	58.7794	6.66732	2.10001	0	0	250	0.00031037	0.00821286	0.00848931	0.00848931	0.310245	0.00275732	8.45833	0.0162673	0	0.822978					0	0.14411	0.318318	0	0	1.15139	1.88173	0				0.798234	-0.199178			0.065935	1.73263			215.495	68.5196			0.25	999.598	0.335733	0	0	0	0	6911.07	6708.37	123.438	0.822978	0.0625		0	0.000144168	0.948129	0	0	0.00115561	0.982009	0					0	0.174207	-0.174207	0	0	0.730342	-0.730342	0	0	0.14411	0.318318	0	0	1.15139	1.88173	0	0.174207	-0.174207	0.730342	-0.730342										9661.49	1.39395	349.178	13.1032	349.974	0.411843	349.974	0.411843	349.178	1.39395	349.974	0.411843
13.0625		0.99961	0.000324672	0.996398	0.00186955	999.61	0.324672	996.398	1.86955	0.979328	0.00384431	0.982035	0.00112936	0	0	0	0	0.319765	4.07694e-007	8.47636	1.82903e-005	0.319765	4.07694e-007	8.47636	1.82903e-005					0.999935	0.998267	0	1	1036.59	58.7794	6.72739	2.10037	0	0	250	0.00030769	0.00821747	0.00848946	0.00848946	0.30757	0.00266798	8.45888	0.0158715	0	0.792525					0	0.140488	0.308013	0	0	1.1253	1.83596	0				0.798319	-0.199208			0.0653283	1.73253			215.495	68.551			0.25	999.61	0.324672	0	0	0	0	6973.54	6770.85	123.459	0.792525	0.0625		0	0.000140543	0.948688	0	0	0.00112936	0.982035	0					0	0.167525	-0.167525	0	0	0.710664	-0.710664	0	0	0.140488	0.308013	0	0	1.1253	1.83596	0	0.167525	-0.167525	0.710664	-0.710664										9745.71	1.37073	349.189	12.8868	349.977	0.402482	349.977	0.402482	349.189	1.37073	349.977	0.402482
13.125		0.999621	0.000314035	0.996443	0.00182414	999.621	0.314035	996.443	1.82414	0.979392	0.0037805	0.98206	0.00110384	0	0	0	0	0.316874	3.84257e-007	8.47647	1.74417e-005	0.316874	3.84257e-007	8.47647	1.74417e-005					0.999935	0.998268	0	1	1036.62	58.7794	6.78746	2.10072	0	0	250	0.000305055	0.008222	0.00848962	0.00848962	0.30494	0.002582	8.45942	0.0154863	0	0.763284					0	0.136971	0.298094	0	0	1.09992	1.79142	0				0.7984	-0.199237			0.0647329	1.73243			215.495	68.5812			0.25	999.621	0.314035	0	0	0	0	7036.02	6833.32	123.479	0.763284	0.0625		0	0.000137023	0.949237	0	0	0.00110384	0.98206	0					0	0.161123	-0.161123	0	0	0.6915	-0.6915	0	0	0.136971	0.298094	0	0	1.09992	1.79142	0	0.161123	-0.161123	0.6915	-0.6915										9829.93	1.34793	349.2	12.6744	349.979	0.393379	349.979	0.393379	349.2	1.34793	349.979	0.393379
13.1875		0.999632	0.000303804	0.996488	0.00177996	999.632	0.303804	996.488	1.77996	0.979454	0.00371786	0.982084	0.00107902	0	0	0	0	0.314036	3.62277e-007	8.47658	1.66356e-005	0.314036	3.62277e-007	8.47658	1.66356e-005					0.999936	0.998268	0	1	1036.65	58.7794	6.84753	2.10105	0	0	250	0.000302466	0.00822646	0.00848977	0.00848977	0.302355	0.00249923	8.45995	0.0151114	0	0.735206					0	0.133555	0.288546	0	0	1.07523	1.74807	0				0.798476	-0.199265			0.0641483	1.73233			215.495	68.6103			0.25	999.632	0.303804	0	0	0	0	7098.49	6895.8	123.498	0.735206	0.0625		0	0.000133604	0.949777	0	0	0.00107902	0.982084	0					0	0.154991	-0.154991	0	0	0.672838	-0.672838	0	0	0.133555	0.288546	0	0	1.07523	1.74807	0	0.154991	-0.154991	0.672838	-0.672838										9914.15	1.32555	349.211	12.4658	349.982	0.384526	349.982	0.384526	349.211	1.32555	349.982	0.384526
13.25		0.999642	0.000293961	0.996531	0.00173696	999.642	0.293961	996.531	1.73696	0.979515	0.00365637	0.982108	0.00105487	0	0	0	0	0.311249	3.41658e-007	8.47668	1.58696e-005	0.311249	3.41658e-007	8.47668	1.58696e-005					0.999936	0.998268	0	1	1036.68	58.7794	6.9076	2.10137	0	0	250	0.00029992	0.00823085	0.00848991	0.00848991	0.299813	0.00241954	8.46046	0.0147466	0	0.708243					0	0.130239	0.279353	0	0	1.05122	1.70588	0				0.798548	-0.199292			0.0635744	1.73223			215.495	68.6384			0.25	999.642	0.293961	0	0	0	0	7160.97	6958.28	123.517	0.708243	0.0625		0	0.000130285	0.950308	0	0	0.00105487	0.982108	0					0	0.149115	-0.149115	0	0	0.654667	-0.654667	0	0	0.130239	0.279353	0	0	1.05122	1.70588	0	0.149115	-0.149115	0.654667	-0.654667										9998.36	1.30359	349.222	12.2609	349.985	0.375916	349.985	0.375916	349.222	1.30359	349.985	0.375916
13.3125		0.999653	0.00028449	0.996573	0.00169512	999.653	0.28449	996.573	1.69512	0.979574	0.00359603	0.982131	0.00103139	0	0	0	0	0.308512	3.22311e-007	8.47678	1.51418e-005	0.308512	3.22311e-007	8.47678	1.51418e-005					0.999937	0.998268	0	1	1036.71	58.7794	6.96768	2.10168	0	0	250	0.000297417	0.00823516	0.00849005	0.00849005	0.297313	0.00234282	8.46096	0.0143917	0	0.682351					0	0.127018	0.270501	0	0	1.02786	1.66483	0				0.798617	-0.199318			0.0630109	1.73214			215.495	68.6654			0.25	999.653	0.28449	0	0	0	0	7223.45	7020.76	123.536	0.682351	0.0625		0	0.000127062	0.95083	0	0	0.00103139	0.982131	0					0	0.143484	-0.143484	0	0	0.636977	-0.636977	0	0	0.127018	0.270501	0	0	1.02786	1.66483	0	0.143484	-0.143484	0.636977	-0.636977										10082.6	1.28203	349.232	12.0598	349.987	0.367541	349.987	0.367541	349.232	1.28203	349.987	0.367541
