Time	a	Adopter Fraction[eu,p1]	Adopter Fraction[eu,p2]	Adopter Fraction[sp,p1]	Adopter Fraction[sp,p2]	Adopters[eu,p1]	Adopters[eu,p2]	Adopters[sp,p1]	Adopters[sp,p2]	Adoption Fraction[eu,p1]	Adoption Fraction[eu,p2]	Adoption Fraction[sp,p1]	Adoption Fraction[sp,p2]	Adoption from Advertising[eu,p1]	Adoption from Advertising[eu,p2]	Adoption from Advertising[sp,p1]	Adoption from Advertising[sp,p2]	Adoption from Word of Mouth[eu,p1]	Adoption from Word of Mouth[eu,p2]	Adoption from Word of Mouth[sp,p1]	Adoption from Word of Mouth[sp,p2]	Adoption Rate[eu,p1]	Adoption Rate[eu,p2]	Adoption Rate[sp,p1]	Adoption Rate[sp,p2]	af ref	alpha	beta	c	Combined adopter fraction[eu]	Combined adopter fraction[sp]	Competitive Effort[p1]	Competitive Effort[p2]	Cumulative Adopters[eu,p1]	Cumulative Adopters[eu,p2]	Data per User[p1]	Data per User[p2]	Data Rate from Switchers[p1]	Data Rate from Switchers[p2]	Data REF	Discard Fraction[eu,p1]	Discard Fraction[eu,p2]	Discard Fraction[sp,p1]	Discard Fraction[sp,p2]	Discard Rate[eu,p1]	Discard Rate[eu,p2]	Discard Rate[sp,p1]	Discard Rate[sp,p2]	Expenses[p1]	Expenses[p2]	F0	FINAL TIME	gamma	gamma'	Indicated Switchers[eu,p1,p1]	Indicated Switchers[eu,p1,p2]	Indicated Switchers[eu,p2,p1]	Indicated Switchers[eu,p2,p2]	Indicated Switchers[sp,p1,p1]	Indicated Switchers[sp,p1,p2]	Indicated Switchers[sp,p2,p1]	Indicated Switchers[sp,p2,p2]	Initial Adopters	INITIAL TIME	M ref	MS Gap[eu,p1]	MS Gap[eu,p2]	N	p ref	Potential Adopters[eu]	Potential Adopters[sp]	Q0	qe	Quality[p1]	Quality[p2]	ra	re	Ref Data per User	Resource Accumulation[p1]	Resource Accumulation[p2]	Resource Depletion[p1,dres]	Resource Depletion[p1,fres]	Resource Depletion[p2,dres]	Resource Depletion[p2,fres]	Resources[p1,dres]	Resources[p1,fres]	Resources[p2,dres]	Resources[p2,fres]	SAVEPER	SWITCH DISCARDS	Switch Fraction[eu,p1,p1]	Switch Fraction[eu,p1,p2]	Switch Fraction[eu,p2,p1]	Switch Fraction[eu,p2,p2]	Switch Fraction[sp,p1,p1]	Switch Fraction[sp,p1,p2]	Switch Fraction[sp,p2,p1]	Switch Fraction[sp,p2,p2]	SWITCH FULL CE	SWITCH OPEN	SWITCH SP SWITCHERS	SWITCH USER DATA VALUE	Switcher Net Inflow[eu,p1,p1]	Switcher Net Inflow[eu,p1,p2]	Switcher Net Inflow[eu,p2,p1]	Switcher Net Inflow[eu,p2,p2]	Switcher Net Inflow[sp,p1,p1]	Switcher Net Inflow[sp,p1,p2]	Switcher Net Inflow[sp,p2,p1]	Switcher Net Inflow[sp,p2,p2]	Switchers[eu,p1,p1]	Switchers[eu,p1,p2]	Switchers[eu,p2,p1]	Switchers[eu,p2,p2]	Switchers[sp,p1,p1]	Switchers[sp,p1,p2]	Switchers[sp,p2,p1]	Switchers[sp,p2,p2]	Switching Rate[eu,p1]	Switching Rate[eu,p2]	Switching Rate[sp,p1]	Switching Rate[sp,p2]	T	T ref	T0[p1]	T0[p2]	tau	tau'	theta	TIME STEP	V ref	Value to Adopters[eu,p1,p1]	Value to Adopters[eu,p1,p2]	Value to Adopters[eu,p2,p1]	Value to Adopters[eu,p2,p2]	Value to Adopters[sp,p1,p1]	Value to Adopters[sp,p1,p2]	Value to Adopters[sp,p2,p1]	Value to Adopters[sp,p2,p2]	Value to Non Adopters[eu,p1]	Value to Non Adopters[eu,p2]	Value to Non Adopters[sp,p1]	Value to Non Adopters[sp,p2]
6.125		0.000168685	0.000133202	0.000108349	9.10386e-005	0.168685	0.133202	0.108349	0.0910386	0.00656542	0.00512424	0.00891514	0.00666221	0	0	0	0	0.00553579	0.00341178	0.00482876	0.00303199	0.00553579	0.00341178	0.00482876	0.00303199					0.000301888	0.000199387	1	1	22.9637	21.5509	0.648349	0.63416	0	0	250	0.945079	0.952417	0.969323	0.969323	0.318842	0.253729	0.21005	0.176492	2.14136	1.9939					0	0.00169983	0.00172662	0	0	0.00144369	0.00162325	0				-0.198754	-0.198902			999.698	999.801			14.636	12.9035			0.25	0.168685	0.133202	0	0	0	0	14.8885	2.14136	13.6667	1.9939	0.0625		0	0.00503846	0.00648118	0	0	0.00666221	0.00891514	0					0	2.67893e-005	-2.67893e-005	0	0	0.000179559	-0.000179559	0	0	0.00169983	0.00172662	0	0	0.00144369	0.00162325	0	2.67893e-005	-2.67893e-005	0.000179559	-0.000179559										0.143227	0.0311091	0.0398585	0.110022	0.0543373	0.0406058	0.0543373	0.0406058	0.0398585	0.0311091	0.0543373	0.0406058
6.1875		0.000149105	0.000117556	9.55337e-005	8.01862e-005	0.149105	0.117556	0.0955337	0.0801862	0.00602518	0.00469909	0.00819834	0.00611976	0	0	0	0	0.00449074	0.00276129	0.0039154	0.00245317	0.00449074	0.00276129	0.0039154	0.00245317					0.000266661	0.00017572	1	1	22.964	21.5511	0.648799	0.63454	0	0	250	0.949403	0.956212	0.971768	0.971768	0.283122	0.224817	0.185673	0.155845	2.01806	1.87761					0	0.00137974	0.0013999	0	0	0.00116929	0.00131479	0				-0.198822	-0.198962			999.733	999.824			14.6546	12.9198			0.25	0.149105	0.117556	0	0	0	0	14.899	2.01806	13.675	1.87761	0.0625		0	0.00462674	0.00595417	0	0	0.00611976	0.00819834	0					0	2.01515e-005	-2.01515e-005	0	0	0.000145499	-0.000145499	0	0	0.00137974	0.0013999	0	0	0.00116929	0.00131479	0	2.01515e-005	-2.01515e-005	0.000145499	-0.000145499										0.131379	0.0285002	0.036543	0.100838	0.0499046	0.0372519	0.0499046	0.0372519	0.036543	0.0285002	0.0499046	0.0372519
6.25		0.000131692	0.000103676	8.41829e-005	7.05901e-005	0.131692	0.103676	0.0841829	0.0705901	0.00552621	0.00430696	0.00753364	0.00561782	0	0	0	0	0.00363794	0.00223212	0.00317053	0.00198251	0.00363794	0.00223212	0.00317053	0.00198251					0.000235368	0.000154773	1	1	22.9643	21.5513	0.649197	0.634876	0	0	250	0.953427	0.959735	0.974038	0.974038	0.251118	0.199004	0.163995	0.137515	1.90125	1.76761					0	0.00111834	0.00113348	0	0	0.00094585	0.0010636	0				-0.198886	-0.19902			999.765	999.845			14.6721	12.9352			0.25	0.131692	0.103676	0	0	0	0	14.9083	1.90125	13.6824	1.76761	0.0625		0	0.00424603	0.00546642	0	0	0.00561782	0.00753364	0					0	1.51372e-005	-1.51372e-005	0	0	0.000117751	-0.000117751	0	0	0.00111834	0.00113348	0	0	0.00094585	0.0010636	0	1.51372e-005	-1.51372e-005	0.000117751	-0.000117751										0.120444	0.0260984	0.0334865	0.0923754	0.0458042	0.0341561	0.0458042	0.0341561	0.0334865	0.0260984	0.0458042	0.0341561
6.3125		0.000116226	9.13771e-005	7.41388e-005	6.2112e-005	0.116226	0.0913771	0.0741388	0.062112	0.00506584	0.00394565	0.00691811	0.00515393	0	0	0	0	0.00294329	0.00180234	0.00256415	0.00160039	0.00294329	0.00180234	0.00256415	0.00160039					0.000207603	0.000136251	1	1	22.9645	21.5514	0.649548	0.635172	0	0	250	0.957167	0.963003	0.976144	0.976144	0.222495	0.175993	0.14474	0.12126	1.79066	1.66361					0	0.000905257	0.000916614	0	0	0.000764212	0.000859395	0				-0.198947	-0.199074			999.792	999.864			14.6886	12.9496			0.25	0.116226	0.0913771	0	0	0	0	14.9166	1.79066	13.6889	1.66361	0.0625		0	0.00389439	0.00501556	0	0	0.00515393	0.00691811	0					0	1.13571e-005	-1.13571e-005	0	0	9.51827e-005	-9.51827e-005	0	0	0.000905257	0.000916614	0	0	0.000764212	0.000859395	0	1.13571e-005	-1.13571e-005	9.51827e-005	-9.51827e-005										0.110362	0.0238892	0.0306714	0.0845841	0.0420159	0.0313015	0.0420159	0.0313015	0.0306714	0.0238892	0.0420159	0.0313015
6.375		0.000102504	8.04895e-005	6.52587e-005	5.46273e-005	0.102504	0.0804895	0.0652587	0.0546273	0.00464149	0.00361302	0.00634883	0.00472568	0	0	0	0	0.00237843	0.00145378	0.00207133	0.0012906	0.00237843	0.00145378	0.00207133	0.0012906					0.000182994	0.000119886	1	1	22.9647	21.5515	0.64986	0.635434	0	0	250	0.960635	0.966029	0.978094	0.978094	0.196939	0.15551	0.127658	0.106861	1.686	1.56535					0	0.000731871	0.000740383	0	0	0.000616784	0.000693639	0				-0.199006	-0.199127			999.817	999.88			14.7042	12.9632			0.25	0.102504	0.0804895	0	0	0	0	14.9238	1.686	13.6946	1.56535	0.0625		0	0.00356995	0.00459926	0	0	0.00472568	0.00634883	0					0	8.51254e-006	-8.51254e-006	0	0	7.68551e-005	-7.68551e-005	0	0	0.000731871	0.000740383	0	0	0.000616784	0.000693639	0	8.51254e-006	-8.51254e-006	7.68551e-005	-7.68551e-005										0.101075	0.0218585	0.0280807	0.0774172	0.0385196	0.0286716	0.0385196	0.0286716	0.0280807	0.0218585	0.0385196	0.0286716
6.4375		9.0345e-005	7.08604e-005	5.74143e-005	4.80243e-005	0.090345	0.0708604	0.0574143	0.0480243	0.00425072	0.00330705	0.00582295	0.00433074	0	0	0	0	0.00191985	0.0011715	0.00167143	0.0010398	0.00191985	0.0011715	0.00167143	0.0010398					0.000161205	0.000105439	1	1	22.9649	21.5516	0.650134	0.635665	0	0	250	0.963849	0.968827	0.979897	0.979897	0.174158	0.137303	0.11252	0.0941177	1.58704	1.47254					0	0.000591017	0.000597392	0	0	0.000497294	0.000559287	0				-0.199062	-0.199176			999.839	999.895			14.7188	12.976			0.25	0.090345	0.0708604	0	0	0	0	14.9302	1.58704	13.6996	1.47254	0.0625		0	0.00327089	0.00421527	0	0	0.00433074	0.00582295	0					0	6.37544e-006	-6.37544e-006	0	0	6.1993e-005	-6.1993e-005	0	0	0.000591017	0.000597392	0	0	0.000497294	0.000559287	0	6.37544e-006	-6.37544e-006	6.1993e-005	-6.1993e-005										0.0925285	0.0199934	0.0256985	0.0708297	0.0352961	0.026251	0.0352961	0.026251	0.0256985	0.0199934	0.0352961	0.026251
6.5		7.95805e-005	6.23518e-005	5.04902e-005	4.22031e-005	0.0795805	0.0623518	0.0504902	0.0422031	0.00389117	0.00302581	0.0053377	0.00396689	0	0	0	0	0.00154809	0.00094319	0.00134738	0.000836996	0.00154809	0.00094319	0.00134738	0.000836996					0.000141932	9.26932e-005	1	1	22.965	21.5517	0.650377	0.635868	0	0	250	0.966821	0.971412	0.981562	0.981562	0.15388	0.121139	0.0991185	0.0828499	1.49349	1.38494					0	0.000476765	0.000481537	0	0	0.000400578	0.000450535	0				-0.199115	-0.199223			999.858	999.907			14.7326	12.9881			0.25	0.0795805	0.0623518	0	0	0	0	14.9359	1.49349	13.704	1.38494	0.0625		0	0.00299549	0.00386145	0	0	0.00396689	0.0053377	0					0	4.77206e-006	-4.77206e-006	0	0	4.99573e-005	-4.99573e-005	0	0	0.000476765	0.000481537	0	0	0.000400578	0.000450535	0	4.77206e-006	-4.77206e-006	4.99573e-005	-4.99573e-005										0.0846701	0.0182813	0.0235096	0.0647793	0.032327	0.0240249	0.032327	0.0240249	0.0235096	0.0182813	0.032327	0.0240249
6.5625		7.006e-005	5.48393e-005	4.43826e-005	3.70741e-005	0.07006	0.0548393	0.0443826	0.0370741	0.00356061	0.0027675	0.0048904	0.00363196	0	0	0	0	0.00124713	0.000758743	0.00108516	0.000673205	0.00124713	0.000758743	0.00108516	0.000673205					0.000124899	8.14567e-005	1	1	22.9651	21.5517	0.650591	0.636047	0	0	250	0.969568	0.973797	0.983099	0.983099	0.135856	0.106805	0.087265	0.0728951	1.40512	1.30228					0	0.000384222	0.000387792	0	0	0.000322392	0.000362615	0				-0.199165	-0.199268			999.875	999.919			14.7456	12.9994			0.25	0.07006	0.0548393	0	0	0	0	14.9409	1.40512	13.7079	1.30228	0.0625		0	0.00274209	0.00353571	0	0	0.00363196	0.0048904	0					0	3.5705e-006	-3.5705e-006	0	0	4.02228e-005	-4.02228e-005	0	0	0.000384222	0.000387792	0	0	0.000322392	0.000362615	0	3.5705e-006	-3.5705e-006	4.02228e-005	-4.02228e-005										0.0774497	0.0167107	0.0214997	0.059226	0.0295946	0.0219791	0.0295946	0.0219791	0.0214997	0.0167107	0.0295946	0.0219791
6.625		6.16472e-005	4.82112e-005	3.89989e-005	3.25577e-005	0.0616472	0.0482112	0.0389989	0.0325577	0.00325693	0.00253039	0.00447847	0.00332393	0	0	0	0	0.00100379	0.000609899	0.000873214	0.00054106	0.00100379	0.000609899	0.000873214	0.00054106					0.000109858	7.15566e-005	1	1	22.9652	21.5518	0.650779	0.636205	0	0	250	0.972104	0.975995	0.984516	0.984516	0.119855	0.0941077	0.07679	0.0641072	1.32168	1.22431					0	0.00030936	0.000312031	0	0	0.000259259	0.000291618	0				-0.199213	-0.19931			999.89	999.928			14.7578	13.0101			0.25	0.0616472	0.0482112	0	0	0	0	14.9452	1.32168	13.7114	1.22431	0.0625		0	0.00250912	0.00323609	0	0	0.00332393	0.00447847	0					0	2.67093e-006	-2.67093e-006	0	0	3.23586e-005	-3.23586e-005	0	0	0.00030936	0.000312031	0	0	0.000259259	0.000291618	0	2.67093e-006	-2.67093e-006	3.23586e-005	-3.23586e-005										0.0708204	0.0152707	0.0196553	0.054132	0.0270821	0.0201004	0.0270821	0.0201004	0.0196553	0.0152707	0.0270821	0.0201004
6.6875		5.42192e-005	4.23674e-005	3.42561e-005	2.85828e-005	0.0542192	0.0423674	0.0342561	0.0285828	0.00297812	0.00231289	0.00409945	0.00304085	0	0	0	0	0.000807279	0.000489909	0.000702111	0.000434554	0.000807279	0.000489909	0.000702111	0.000434554					9.65866e-005	6.28389e-005	1	1	22.9652	21.5518	0.650945	0.636343	0	0	250	0.974441	0.978019	0.985821	0.985821	0.105667	0.0828723	0.0675407	0.0563551	1.24293	1.1508					0	0.000248876	0.000250874	0	0	0.000208335	0.000234348	0				-0.199258	-0.19935			999.903	999.937			14.7693	13.0201			0.25	0.0542192	0.0423674	0	0	0	0	14.9491	1.24293	13.7144	1.1508	0.0625		0	0.00229509	0.00296069	0	0	0.00304085	0.00409945	0					0	1.99795e-006	-1.99795e-006	0	0	2.60123e-005	-2.60123e-005	0	0	0.000248876	0.000250874	0	0	0.000208335	0.000234348	0	1.99795e-006	-1.99795e-006	2.60123e-005	-2.60123e-005										0.0647376	0.0139512	0.0179638	0.0494621	0.0247736	0.0183763	0.0247736	0.0183763	0.0179638	0.0139512	0.0247736	0.0183763
6.75		4.76656e-005	3.72184e-005	3.00803e-005	2.50862e-005	0.0476656	0.0372184	0.0300803	0.0250862	0.00272233	0.00211348	0.00375099	0.00278089	0	0	0	0	0.000648752	0.000393268	0.000564123	0.00034879	0.000648752	0.000393268	0.000564123	0.00034879					8.4884e-005	5.51665e-005	1	1	22.9653	21.5519	0.651091	0.636465	0	0	250	0.976594	0.979881	0.987021	0.987021	0.0930998	0.0729392	0.0593798	0.0495212	1.16864	1.08153					0	0.000200062	0.000201557	0	0	0.0001673	0.000188196	0				-0.199301	-0.199388			999.915	999.945			14.7801	13.0296			0.25	0.0476656	0.0372184	0	0	0	0	14.9525	1.16864	13.717	1.08153	0.0625		0	0.0020986	0.00270776	0	0	0.00278089	0.00375099	0					0	1.49477e-006	-1.49477e-006	0	0	2.08959e-005	-2.08959e-005	0	0	0.000200062	0.000201557	0	0	0.0001673	0.000188196	0	1.49477e-006	-1.49477e-006	2.08959e-005	-2.08959e-005										0.0591597	0.0127425	0.0164133	0.0451832	0.0226539	0.016795	0.0226539	0.016795	0.0164133	0.0127425	0.0226539	0.016795
6.8125		4.18875e-005	3.26842e-005	2.64056e-005	2.20116e-005	0.0418875	0.0326842	0.0264056	0.0220116	0.00248778	0.00193076	0.00343087	0.00254231	0	0	0	0	0.000520995	0.000315503	0.000452949	0.000279788	0.000520995	0.000315503	0.000452949	0.000279788					7.45717e-005	4.84172e-005	1	1	22.9653	21.5519	0.65122	0.636573	0	0	250	0.978575	0.981593	0.988125	0.988125	0.08198	0.0641651	0.0521841	0.0435004	1.09857	1.01626					0	0.000160708	0.000161826	0	0	0.000134263	0.000151038	0				-0.199342	-0.199424			999.925	999.952			14.7903	13.0384			0.25	0.0418875	0.0326842	0	0	0	0	14.9555	1.09857	13.7193	1.01626	0.0625		0	0.00191833	0.00247561	0	0	0.00254231	0.00343087	0					0	1.11868e-006	-1.11868e-006	0	0	1.6775e-005	-1.6775e-005	0	0	0.000160708	0.000161826	0	0	0.000134263	0.000151038	0	1.11868e-006	-1.11868e-006	1.6775e-005	-1.6775e-005										0.0540476	0.011636	0.0149929	0.0412645	0.0207089	0.0153455	0.0207089	0.0153455	0.0149929	0.011636	0.0207089	0.0153455
6.875		3.67964e-005	2.86935e-005	2.31735e-005	1.93093e-005	0.0367964	0.0286935	0.0231735	0.0193093	0.00227282	0.0017634	0.00313699	0.0023235	0	0	0	0	0.00041813	0.000252974	0.000363459	0.000224316	0.00041813	0.000252974	0.000363459	0.000224316					6.54899e-005	4.24827e-005	1	1	22.9653	21.5519	0.651333	0.636667	0	0	250	0.980396	0.983165	0.989138	0.989138	0.07215	0.0564209	0.0458435	0.0381991	1.03253	0.954784					0	0.00012901	0.000129847	0	0	0.000107687	0.000121146	0				-0.19938	-0.199458			999.935	999.958			14.7999	13.0467			0.25	0.0367964	0.0286935	0	0	0	0	14.9581	1.03253	13.7214	0.954784	0.0625		0	0.00175302	0.00226266	0	0	0.0023235	0.00313699	0					0	8.37622e-007	-8.37622e-007	0	0	1.34588e-005	-1.34588e-005	0	0	0.00012901	0.000129847	0	0	0.000107687	0.000121146	0	8.37622e-007	-8.37622e-007	1.34588e-005	-1.34588e-005										0.0493649	0.0106233	0.0136922	0.0376773	0.0189253	0.0140175	0.0189253	0.0140175	0.0136922	0.0106233	0.0189253	0.0140175
6.9375		3.23132e-005	2.5183e-005	2.03318e-005	1.6935e-005	0.0323132	0.025183	0.0203318	0.016935	0.00207592	0.00161019	0.00286737	0.00212292	0	0	0	0	0.000335379	0.000202736	0.000291484	0.000179752	0.000335379	0.000202736	0.000291484	0.000179752					5.74961e-005	3.72668e-005	1	1	22.9654	21.5519	0.651432	0.63675	0	0	250	0.982069	0.984608	0.990069	0.990069	0.0634675	0.0495907	0.0402598	0.0335336	0.970298	0.896904					0	0.000103501	0.000104129	0	0	8.63258e-005	9.7118e-005	0				-0.199417	-0.19949			999.943	999.963			14.8089	13.0546			0.25	0.0323132	0.025183	0	0	0	0	14.9604	0.970298	13.7232	0.896904	0.0625		0	0.00160153	0.00206744	0	0	0.00212292	0.00286737	0					0	6.2759e-007	-6.2759e-007	0	0	1.07922e-005	-1.07922e-005	0	0	0.000103501	0.000104129	0	0	8.63258e-005	9.7118e-005	0	6.2759e-007	-6.2759e-007	1.07922e-005	-1.07922e-005										0.0450774	0.00969691	0.0125016	0.0343949	0.0172905	0.0128014	0.0172905	0.0128014	0.0125016	0.00969691	0.0172905	0.0128014
7		2.83674e-005	2.20962e-005	1.78345e-005	1.48497e-005	0.0283674	0.0220962	0.0178345	0.0148497	0.00189564	0.00146999	0.00262016	0.00193916	0	0	0	0	0.000268859	0.000162398	0.000233639	0.000143975	0.000268859	0.000162398	0.000233639	0.000143975					5.04636e-005	3.26842e-005	1	1	22.9654	21.5519	0.65152	0.636822	0	0	250	0.983606	0.985932	0.990923	0.990923	0.0558048	0.0435707	0.0353452	0.0294298	0.911674	0.842421					0	8.29899e-005	8.34605e-005	0	0	6.91678e-005	7.78173e-005	0				-0.199451	-0.19952			999.95	999.967			14.8173	13.0619			0.25	0.0283674	0.0220962	0	0	0	0	14.9624	0.911674	13.7248	0.842421	0.0625		0	0.00146277	0.00188857	0	0	0.00193916	0.00262016	0					0	4.70603e-007	-4.70603e-007	0	0	8.64951e-006	-8.64951e-006	0	0	8.29899e-005	8.34605e-005	0	0	6.91678e-005	7.78173e-005	0	4.70603e-007	-4.70603e-007	8.64951e-006	-8.64951e-006										0.0411536	0.00884974	0.0114123	0.0313926	0.015793	0.0116883	0.015793	0.0116883	0.0114123	0.00884974	0.015793	0.0116883
7.0625		2.48965e-005	1.93831e-005	1.56405e-005	1.30188e-005	0.0248965	0.0193831	0.0156405	0.0130188	0.00173066	0.00134174	0.00239362	0.00177089	0	0	0	0	0.000215427	0.00013003	0.000187182	0.000115271	0.000215427	0.00013003	0.000187182	0.000115271					4.42796e-005	2.86593e-005	1	1	22.9654	21.5519	0.651596	0.636886	0	0	250	0.985015	0.987146	0.991706	0.991706	0.0490468	0.038268	0.0310216	0.0258216	0.856468	0.791151					0	6.65094e-005	6.68626e-005	0	0	5.53952e-005	6.23242e-005	0				-0.199484	-0.199549			999.956	999.971			14.8252	13.0688			0.25	0.0248965	0.0193831	0	0	0	0	14.9642	0.856468	13.7261	0.791151	0.0625		0	0.00133572	0.00172476	0	0	0.00177089	0.00239362	0					0	3.53222e-007	-3.53222e-007	0	0	6.92899e-006	-6.92899e-006	0	0	6.65094e-005	6.68626e-005	0	0	5.53952e-005	6.23242e-005	0	3.53222e-007	-3.53222e-007	6.92899e-006	-6.92899e-006										0.0375639	0.00807527	0.010416	0.0286474	0.0144218	0.0106697	0.0144218	0.0106697	0.010416	0.00807527	0.0144218	0.0106697
7.125		2.18445e-005	1.69995e-005	1.37138e-005	1.14117e-005	0.0218445	0.0169995	0.0137138	0.0114117	0.00157972	0.00122447	0.00218613	0.00161686	0	0	0	0	0.000172535	0.000104073	0.000149897	9.22533e-005	0.000172535	0.000104073	0.000149897	9.22533e-005					3.8844e-005	2.51255e-005	1	1	22.9654	21.552	0.651664	0.636942	0	0	250	0.986307	0.988258	0.992423	0.992423	0.0430909	0.0335998	0.0272198	0.0226505	0.804494	0.742915					0	5.32766e-005	5.3542e-005	0	0	4.43466e-005	4.98949e-005	0				-0.199514	-0.199576			999.961	999.975			14.8327	13.0753			0.25	0.0218445	0.0169995	0	0	0	0	14.9657	0.804494	13.7273	0.742915	0.0625		0	0.00121945	0.00157481	0	0	0.00161686	0.00218613	0					0	2.6541e-007	-2.6541e-007	0	0	5.54832e-006	-5.54832e-006	0	0	5.32766e-005	5.3542e-005	0	0	4.43466e-005	4.98949e-005	0	2.6541e-007	-2.6541e-007	5.54832e-006	-5.54832e-006										0.0342813	0.00736747	0.009505	0.0261381	0.0131668	0.00973818	0.0131668	0.00973818	0.009505	0.00736747	0.0131668	0.00973818
7.1875		1.91622e-005	1.4906e-005	1.20223e-005	1.00015e-005	0.0191622	0.014906	0.0120223	0.0100015	0.0014417	0.00111726	0.00199616	0.00147593	0	0	0	0	0.000138125	8.32668e-005	0.00011999	7.38058e-005	0.000138125	8.32668e-005	0.00011999	7.38058e-005					3.40682e-005	2.20238e-005	1	1	22.9654	21.552	0.651723	0.636991	0	0	250	0.987491	0.989277	0.99308	0.99308	0.0378449	0.0294923	0.0238782	0.0198645	0.755579	0.697546					0	4.26581e-005	4.28578e-005	0	0	3.54881e-005	3.99291e-005	0				-0.199543	-0.199601			999.966	999.978			14.8397	13.0814			0.25	0.0191622	0.014906	0	0	0	0	14.9671	0.755579	13.7284	0.697546	0.0625		0	0.00111308	0.0014376	0	0	0.00147593	0.00199616	0					0	1.99672e-007	-1.99672e-007	0	0	4.44101e-006	-4.44101e-006	0	0	4.26581e-005	4.28578e-005	0	0	3.54881e-005	3.99291e-005	0	1.99672e-007	-1.99672e-007	4.44101e-006	-4.44101e-006										0.0312803	0.00672079	0.00867236	0.0238451	0.0120187	0.00888644	0.0120187	0.00888644	0.00867236	0.00672079	0.0120187	0.00888644
7.25		1.68055e-005	1.30679e-005	1.05377e-005	8.76428e-006	0.0168055	0.0130679	0.0105377	0.00876428	0.00131551	0.0010193	0.00182232	0.00134704	0	0	0	0	0.000110536	6.65983e-005	9.60134e-005	5.90279e-005	0.000110536	6.65983e-005	9.60134e-005	5.90279e-005					2.98734e-005	1.9302e-005	1	1	22.9654	21.552	0.651775	0.637034	0	0	250	0.988576	0.99021	0.993681	0.993681	0.033227	0.0258799	0.0209422	0.0174178	0.709553	0.654881					0	3.41424e-005	3.42929e-005	0	0	2.83893e-005	3.19427e-005	0				-0.199571	-0.199625			999.97	999.981			14.8463	13.0871			0.25	0.0168055	0.0130679	0	0	0	0	14.9683	0.709553	13.7293	0.654881	0.0625		0	0.00101581	0.0013121	0	0	0.00134704	0.00182232	0					0	1.50419e-007	-1.50419e-007	0	0	3.55339e-006	-3.55339e-006	0	0	3.41424e-005	3.42929e-005	0	0	2.83893e-005	3.19427e-005	0	1.50419e-007	-1.50419e-007	3.55339e-006	-3.55339e-006										0.0285377	0.00613008	0.00791153	0.0217504	0.0109687	0.00810791	0.0109687	0.00810791	0.00791153	0.00613008	0.0109687	0.00810791
7.3125		1.47357e-005	1.14546e-005	9.23502e-006	7.67914e-006	0.0147357	0.0114546	0.00923502	0.00767914	0.00120019	0.000929789	0.0016633	0.00122919	0	0	0	0	8.84258e-005	5.32503e-005	7.68017e-005	4.71948e-005	8.84258e-005	5.32503e-005	7.68017e-005	4.71948e-005					2.61903e-005	1.69142e-005	1	1	22.9654	21.552	0.65182	0.637072	0	0	250	0.989569	0.991063	0.994232	0.994232	0.029164	0.0227044	0.0183635	0.0152697	0.666256	0.614767					0	2.73168e-005	2.74302e-005	0	0	2.27032e-005	2.55454e-005	0				-0.199597	-0.199648			999.974	999.983			14.8525	13.0925			0.25	0.0147357	0.0114546	0	0	0	0	14.9693	0.666256	13.7302	0.614767	0.0625		0	0.000926889	0.00119735	0	0	0.00122919	0.0016633	0					0	1.13481e-007	-1.13481e-007	0	0	2.84223e-006	-2.84223e-006	0	0	2.73168e-005	2.74302e-005	0	0	2.27032e-005	2.55454e-005	0	1.13481e-007	-1.13481e-007	2.84223e-006	-2.84223e-006										0.0260319	0.00559064	0.00721649	0.0198372	0.0100087	0.00739653	0.0100087	0.00739653	0.00721649	0.00559064	0.0100087	0.00739653
7.375		1.29185e-005	1.00389e-005	8.09228e-006	6.72756e-006	0.0129185	0.0100389	0.00809228	0.00672755	0.00109482	0.000848036	0.00151788	0.00112148	0	0	0	0	7.07156e-005	4.25656e-005	6.14148e-005	3.77234e-005	7.07156e-005	4.25656e-005	6.14148e-005	3.77234e-005					2.29574e-005	1.48198e-005	1	1	22.9655	21.552	0.65186	0.637105	0	0	250	0.990478	0.991843	0.994735	0.994735	0.025591	0.019914	0.0160994	0.0133843	0.625536	0.57706					0	2.18484e-005	2.19341e-005	0	0	1.81506e-005	2.04233e-005	0				-0.199621	-0.199669			999.977	999.985			14.8583	13.0975			0.25	0.0129185	0.0100389	0	0	0	0	14.9703	0.625536	13.7309	0.57706	0.0625		0	0.000845622	0.00109246	0	0	0.00112148	0.00151788	0					0	8.5748e-008	-8.5748e-008	0	0	2.2727e-006	-2.2727e-006	0	0	2.18484e-005	2.19341e-005	0	0	1.81506e-005	2.04233e-005	0	8.5748e-008	-8.5748e-008	2.2727e-006	-2.2727e-006										0.0237431	0.00509812	0.00658171	0.0180903	0.00913141	0.00674667	0.00913141	0.00674667	0.00658171	0.00509812	0.00913141	0.00674667
